indicator,type,source,first_seen,last_seen,confidence,score,tlp,tags,reference,context
CVE-2013-1690,cve,cisa_kev,2022-03-28T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-1690
CVE-2013-2094,cve,cisa_kev,2022-09-15T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=8176cced706b5e5d15887584150764894e94e02f; https://nvd.nist.gov/vuln/detail/CVE-2013-2094
CVE-2013-2251,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-2251
CVE-2013-2423,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-2423
CVE-2013-2465,cve,cisa_kev,2022-03-28T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-2465
CVE-2013-2551,cve,cisa_kev,2022-03-28T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-2551
CVE-2013-2596,cve,cisa_kev,2022-09-15T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=fc9bbca8f650e5f738af8806317c0a041a48ae4a; https://nvd.nist.gov/vuln/detail/CVE-2013-2596
CVE-2013-2597,cve,cisa_kev,2022-09-15T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://web.archive.org/web/20161226013354/https:/www.codeaurora.org/news/security-advisories/stack-based-buffer-overflow-acdb-audio-driver-cve-2013-2597; https://nvd.nist.gov/vuln/detail/CVE-2013-2597
CVE-2013-2729,cve,cisa_kev,2022-03-28T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-2729
CVE-2013-3163,cve,cisa_kev,2023-03-30T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2013/ms13-055; https://nvd.nist.gov/vuln/detail/CVE-2013-3163
CVE-2013-3346,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-3346
CVE-2013-3660,cve,cisa_kev,2022-03-28T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-3660
CVE-2013-3893,cve,cisa_kev,2025-08-12T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2013/ms13-080 ; https://nvd.nist.gov/vuln/detail/CVE-2013-3893
CVE-2013-3896,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-3896
CVE-2013-3897,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-3897
CVE-2013-3900,cve,cisa_kev,2022-01-10T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-3900
CVE-2013-3906,cve,cisa_kev,2022-02-15T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-3906
CVE-2013-3918,cve,cisa_kev,2025-10-06T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://docs.microsoft.com/en-us/security-updates/securitybulletins/2013/ms13-090 ; https://nvd.nist.gov/vuln/detail/CVE-2013-3918
CVE-2013-3993,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-3993
CVE-2013-4810,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-4810
CVE-2013-5065,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-5065
CVE-2013-5223,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-5223
CVE-2013-6282,cve,cisa_kev,2022-09-15T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=8404663f81d212918ff85f493649a7991209fa04; https://nvd.nist.gov/vuln/detail/CVE-2013-6282
CVE-2013-7331,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2013-7331
CVE-2014-0130,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-0130
CVE-2014-0160,cve,cisa_kev,2022-05-04T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-0160
CVE-2014-0196,cve,cisa_kev,2023-05-12T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://lkml.iu.edu/hypermail/linux/kernel/1609.1/02103.html; https://nvd.nist.gov/vuln/detail/CVE-2014-0196
CVE-2014-0322,cve,cisa_kev,2022-05-04T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-0322
CVE-2014-0496,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-0496
CVE-2014-0497,cve,cisa_kev,2024-09-17T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://www.adobe.com/products/flashplayer/end-of-life-alternative.html#eol-alternative-faq ; https://nvd.nist.gov/vuln/detail/CVE-2014-0497
CVE-2014-0502,cve,cisa_kev,2024-09-17T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://www.adobe.com/products/flashplayer/end-of-life-alternative.html#eol-alternative-faq ; https://nvd.nist.gov/vuln/detail/CVE-2014-0502
CVE-2014-0546,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-0546
CVE-2014-0780,cve,cisa_kev,2022-04-15T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-0780
CVE-2014-100005,cve,cisa_kev,2024-05-16T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://legacy.us.dlink.com/pages/product.aspx?id=4587b63118524aec911191cc81605283; https://nvd.nist.gov/vuln/detail/CVE-2014-100005
CVE-2014-1761,cve,cisa_kev,2022-02-15T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-1761
CVE-2014-1776,cve,cisa_kev,2022-01-28T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://learn.microsoft.com/en-us/security-updates/SecurityBulletins/2014/ms14-021?redirectedfrom=MSDN; https://nvd.nist.gov/vuln/detail/CVE-2014-1776
CVE-2014-1812,cve,cisa_kev,2021-11-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-1812
CVE-2014-2120,cve,cisa_kev,2024-11-12T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-CVE-2014-2120 ; https://nvd.nist.gov/vuln/detail/CVE-2014-2120
CVE-2014-2817,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-2817
CVE-2014-3120,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-3120
CVE-2014-3153,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-3153
CVE-2014-3931,cve,cisa_kev,2025-07-07T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://mrlg.op-sec.us/ ; https://nvd.nist.gov/vuln/detail/CVE-2014-3931
CVE-2014-4077,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-4077
CVE-2014-4113,cve,cisa_kev,2022-05-04T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-4113
CVE-2014-4114,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-4114
CVE-2014-4123,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-4123
CVE-2014-4148,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-4148
CVE-2014-4404,cve,cisa_kev,2022-02-10T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-4404
CVE-2014-6271,cve,cisa_kev,2022-01-28T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-6271
CVE-2014-6278,cve,cisa_kev,2025-10-02T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,"This vulnerability could affect an open-source component, third-party library, protocol, or proprietary implementation that could be used by different products. For more information, please see: http://ftp.gnu.org/gnu/bash/bash-4.3-patches/bash43-027 ; https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23467 ; https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20140926-bash ; https://www.ibm.com/support/pages/security-bulletin-update-vulnerabilities-bash-affect-aix-toolbox-linux-applications-cve-2014-6271-cve-2014-6277-cve-2014-6278-cve-2014-7169-cve-2014-7186-and-cve-2014-7187 ; https://nvd.nist.gov/vuln/detail/CVE-2014-6278"
CVE-2014-6287,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-6287
CVE-2014-6324,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-6324
CVE-2014-6332,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-6332
CVE-2014-6352,cve,cisa_kev,2022-02-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-6352
CVE-2014-7169,cve,cisa_kev,2022-01-28T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-7169
CVE-2014-8361,cve,cisa_kev,2023-09-18T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://web.archive.org/web/20150831100501/http://securityadvisories.dlink.com/security/publication.aspx?name=SAP10055; https://nvd.nist.gov/vuln/detail/CVE-2014-8361
CVE-2014-8439,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-8439
CVE-2014-9163,cve,cisa_kev,2022-04-13T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2014-9163
CVE-2015-0016,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-0016
CVE-2015-0071,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-0071
CVE-2015-0310,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-0310
CVE-2015-0311,cve,cisa_kev,2022-04-13T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-0311
CVE-2015-0313,cve,cisa_kev,2022-04-13T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-0313
CVE-2015-0666,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-0666
CVE-2015-1130,cve,cisa_kev,2022-02-10T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-1130
CVE-2015-1187,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-1187
CVE-2015-1427,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-1427
CVE-2015-1635,cve,cisa_kev,2022-02-10T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-1635
CVE-2015-1641,cve,cisa_kev,2021-11-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-1641
CVE-2015-1642,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-1642
CVE-2015-1671,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-1671
CVE-2015-1701,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-1701
CVE-2015-1769,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-1769
CVE-2015-1770,cve,cisa_kev,2022-03-28T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-1770
CVE-2015-2051,cve,cisa_kev,2022-02-10T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-2051
CVE-2015-2291,cve,cisa_kev,2023-02-10T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00051.html; https://nvd.nist.gov/vuln/detail/CVE-2015-2291
CVE-2015-2360,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-2360
CVE-2015-2387,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-2387
CVE-2015-2419,cve,cisa_kev,2022-03-28T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-2419
CVE-2015-2424,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-2424
CVE-2015-2425,cve,cisa_kev,2022-05-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-2425
CVE-2015-2426,cve,cisa_kev,2022-03-28T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-2426
CVE-2015-2502,cve,cisa_kev,2022-04-13T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-2502
CVE-2015-2545,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-2545
CVE-2015-2546,cve,cisa_kev,2022-03-15T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-2546
CVE-2015-2590,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-2590
CVE-2015-3035,cve,cisa_kev,2022-03-25T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-3035
CVE-2015-3043,cve,cisa_kev,2022-03-03T00:00:00Z,2026-07-12T20:41:29Z,high,80,CLEAR,"cve,exploited-in-the-wild",https://www.cisa.gov/known-exploited-vulnerabilities-catalog,https://nvd.nist.gov/vuln/detail/CVE-2015-3043
